26.06,25.75,25.56,26.31,26,44,25,1
26.06,25.75,25.56,26.38,26,43,25,1
26.06,25.69,25.56,26.31,26,43,24,1
26.06,25.75,25.56,26.31,26,43,24,1
26.06,25.75,25.56,26.31,26,42,24,1
26.06,25.75,25.63,26.25,26,41,24,1
26.06,25.75,25.63,26.31,26,40,24,1
26.06,25.75,25.56,26.31,25,40,23,1
26.06,25.75,25.56,26.38,25,40,23,1
26.13,25.75,25.56,26.25,25,40,23,1
26.06,25.75,25.56,26.31,25,39,22,1
26.13,25.69,25.56,26.31,25,39,22,1
26.13,25.75,25.56,26.31,25,39,22,1
26.13,25.75,25.56,26.31,25,38,22,1
26.06,25.75,25.56,26.31,25,38,21,1
26.13,25.75,25.56,26.38,25,38,21,1
26.13,25.69,25.56,26.31,25,38,21,1
26.06,25.69,25.56,26.38,25,38,21,1
26.13,25.75,25.56,26.31,25,38,21,1
26.13,25.69,25.56,26.38,24,38,21,1
26.13,25.69,25.56,26.38,25,38,21,1
26.13,25.69,25.56,26.31,25,38,21,1
26.06,25.75,25.56,26.31,24,40,21,1
26.06,25.75,25.56,26.38,27,170,25,1
26.06,25.75,25.56,26.25,28,170,25,2
26.13,25.75,25.63,26.25,27,213,25,2
26.13,25.75,25.56,26.25,27,214,24,2
26.13,25.81,25.63,26.31,28,205,25,2
26.13,25.75,25.56,26.31,28,208,25,2
26.06,25.81,25.63,26.31,28,200,25,2
26.13,25.75,25.63,26.31,28,203,24,2
26.13,25.75,25.63,26.25,28,200,24,2
26.13,25.75,25.63,26.25,27,200,24,2
26.13,25.75,25.63,26.25,27,197,24,2
26.13,25.75,25.63,26.25,27,199,24,2
26.13,25.75,25.63,26.25,27,198,24,2
26.13,25.75,25.63,26.25,27,196,23,2
26.13,25.75,25.63,26.25,27,197,23,2
26.13,25.75,25.69,26.25,27,197,23,2
26.13,25.75,25.69,26.25,27,195,23,2
26.13,25.75,25.69,26.25,27,194,22,2
26.13,25.75,25.69,26.25,27,193,22,2
26.13,25.75,25.69,26.19,27,192,22,2
26.13,25.75,25.75,26.25,27,191,22,2
26.13,25.75,25.69,26.25,26,192,21,2
26.13,25.75,25.75,26.19,27,191,21,2
26.13,25.75,25.69,26.38,26,194,21,2
26.13,25.75,25.75,26.31,26,190,21,2
26.13,25.75,25.75,26.31,26,190,20,2
26.13,25.75,25.75,26.25,26,190,20,2
26.13,25.75,25.75,26.25,26,190,20,2
26.13,25.75,25.75,26.25,26,190,20,2
26.13,25.75,25.75,26.25,26,189,20,2
26.13,25.75,25.75,26.25,26,188,20,2
26.13,25.75,25.75,26.25,26,189,20,2
26.13,25.75,25.75,26.25,26,188,20,2
26.13,25.75,25.75,26.31,26,188,20,2
26.13,25.75,25.75,26.25,26,188,20,2
26.13,25.75,25.69,26.31,26,186,19,2
26.13,25.75,25.69,26.31,26,186,19,2
26.13,25.75,25.69,26.31,26,186,19,2
26.13,25.75,25.75,26.31,26,188,19,2
26.19,25.75,25.75,26.31,25,185,18,2
26.19,25.75,25.75,26.31,26,185,18,2
26.19,25.75,25.69,26.31,25,185,18,2
26.13,25.75,25.69,26.31,25,185,18,2
26.13,25.75,25.69,26.31,25,186,17,2
26.19,25.75,25.75,26.31,25,185,17,2
26.13,25.75,25.75,26.25,25,188,17,2
26.19,25.75,25.75,26.25,25,187,16,2
26.19,25.75,25.75,26.25,25,187,16,2
26.19,25.75,25.75,26.25,25,186,16,2
26.13,25.75,25.75,26.25,25,188,16,2
26.19,25.75,25.75,26.25,25,185,16,2
26.19,25.75,25.75,26.31,25,184,15,2
26.19,25.75,25.75,26.25,25,184,15,2
26.19,25.75,25.75,26.31,25,184,15,2
26.19,25.75,25.75,26.31,25,185,15,2
26.19,25.75,25.75,26.31,25,184,15,2
26.19,25.75,25.75,26.31,25,184,14,2
26.19,25.75,25.75,26.25,25,182,14,2
26.19,25.75,25.75,26.31,25,183,14,2
26.19,25.75,25.75,26.25,25,182,14,2
26.19,25.75,25.75,26.25,24,183,14,2
26.19,25.75,25.75,26.38,25,184,14,2
26.19,25.75,25.75,26.31,25,184,14,2
26.19,25.75,25.75,26.31,24,182,14,2
26.13,25.75,25.75,26.31,24,181,14,2
26.19,25.75,25.75,26.31,24,181,13,2
26.13,25.75,25.75,26.31,24,181,13,2
26.19,25.75,25.75,26.31,24,181,13,2
26.19,25.75,25.75,26.38,24,181,13,2
26.19,25.75,25.75,26.31,24,181,13,2
26.19,25.75,25.75,26.31,24,180,13,2
26.19,25.69,25.75,26.31,24,181,13,2
26.19,25.75,25.75,26.31,24,180,12,2
26.19,25.75,25.75,26.31,24,180,12,2
26.19,25.75,25.75,26.31,24,180,12,2
26.19,25.75,25.75,26.31,24,180,12,2
26.19,25.75,25.75,26.31,24,180,12,2
26.19,25.75,25.75,26.31,24,180,12,2
26.19,25.75,25.75,26.38,24,180,12,2
26.19,25.75,25.81,26.38,24,180,12,2
26.19,25.75,25.81,26.38,24,180,12,2
26.19,25.75,25.81,26.31,24,180,12,2
26.19,25.75,25.81,26.31,24,180,11,2
26.19,25.75,25.81,26.31,24,179,11,2
26.19,25.75,25.81,26.38,24,179,11,2
26.19,25.75,25.81,26.44,24,179,11,2
26.19,25.75,25.81,26.44,24,180,11,2
26.19,25.75,25.75,26.38,24,179,11,2
26.19,25.81,25.81,26.31,24,178,11,2
26.19,25.75,25.81,26.31,24,177,11,2
26.19,25.75,25.75,26.31,24,178,11,2
26.19,25.75,25.81,26.31,24,178,10,2
26.19,25.75,25.81,26.31,24,178,10,2
26.19,25.75,25.81,26.31,24,177,10,2
26.19,25.75,25.81,26.38,24,177,10,2
26.19,25.75,25.81,26.38,24,177,10,2
26.19,25.75,25.81,26.31,24,178,10,2
26.19,25.75,25.81,26.31,24,177,10,2
26.19,25.75,25.81,26.31,24,177,10,2
26.19,25.75,25.81,26.31,24,176,10,2
26.19,25.75,25.81,26.31,24,177,10,2
26.19,25.81,25.81,26.31,24,176,10,2
26.19,25.75,25.81,26.31,24,175,10,2
26.19,25.81,25.81,26.31,24,176,10,2
26.19,25.75,25.75,26.31,24,176,10,2
26.19,25.81,25.75,26.31,24,176,10,2
26.19,25.75,25.81,26.31,24,176,10,2
26.13,25.75,25.81,26.31,24,175,10,2
26.19,25.75,25.81,26.31,24,175,10,2
26.19,25.81,25.81,26.31,24,175,10,2
26.19,25.75,25.81,26.31,24,175,10,2
26.19,25.81,25.81,26.31,24,176,10,2
26.19,25.75,25.81,26.31,24,176,10,2
26.25,25.75,25.75,26.31,24,176,10,2
26.19,25.75,25.81,26.31,24,175,9,2
26.19,25.81,25.81,26.31,24,176,9,2
26.19,25.81,25.81,26.31,24,176,9,2
26.25,25.75,25.88,26.31,24,177,9,2
26.25,25.81,25.88,26.31,24,177,9,2
26.19,25.81,25.88,26.31,24,178,9,2
26.19,25.81,25.88,26.25,24,177,9,2
26.19,25.75,25.88,26.25,24,178,9,2
26.19,25.81,25.88,26.31,200,180,11,3
26.25,25.94,25.88,26.25,226,180,12,3
26.19,25.88,25.88,26.25,237,180,12,3
26.19,25.88,25.81,26.25,242,180,12,3
26.25,25.88,25.81,26.31,242,180,12,3
26.25,25.88,25.81,26.31,242,180,12,3
26.25,25.88,25.88,26.31,241,180,12,3
26.25,25.88,25.88,26.31,241,180,12,3
26.19,25.81,25.94,26.31,240,180,12,3
26.19,25.88,25.94,26.38,240,180,12,3
26.25,25.88,25.94,26.31,240,180,12,3
26.25,25.88,25.94,26.31,240,180,12,3
26.25,25.88,25.94,26.38,239,180,12,3
26.19,25.88,25.94,26.31,239,180,12,3
26.25,25.88,25.88,26.31,239,180,12,3
26.25,25.88,25.88,26.31,238,180,12,3
26.25,25.88,25.88,26.31,238,180,11,3
26.19,25.88,25.94,26.31,238,180,11,3
26.25,25.88,25.88,26.38,238,179,11,3
26.25,25.88,25.88,26.38,237,179,11,3
26.25,25.88,25.88,26.38,237,179,11,3
26.19,25.88,25.88,26.38,237,179,11,3
26.25,25.94,25.88,26.38,239,180,11,3
26.25,25.94,25.88,26.38,239,180,11,3
26.19,25.94,25.88,26.31,238,179,11,3
26.25,25.94,25.88,26.31,238,180,11,3
26.19,25.94,25.88,26.31,238,180,11,3
26.25,25.88,25.88,26.31,238,179,11,3
26.25,25.94,25.94,26.31,237,180,11,3
26.25,25.94,25.94,26.38,237,180,11,3
26.25,25.94,25.94,26.31,237,180,11,3
26.25,25.94,25.88,26.38,237,180,11,3
26.25,25.94,25.94,26.44,236,180,11,3
26.31,25.94,25.88,26.38,235,179,11,3
26.25,26.25,25.94,26.44,235,179,11,3
26.25,26.5,25.94,26.38,236,180,11,3
26.25,26.75,25.94,26.31,236,179,11,3
26.25,27.0,25.88,26.38,236,179,11,3
26.25,27.13,25.94,26.38,235,178,11,3
26.25,27.56,25.88,26.31,235,179,11,3
26.25,27.5,25.94,26.38,235,178,10,3
26.25,27.13,25.94,26.44,235,178,11,3
26.25,27.0,25.88,26.38,235,177,10,3
26.25,26.81,25.94,26.38,235,178,10,3
26.31,26.75,25.94,26.38,235,178,10,3
26.25,26.63,25.94,26.38,234,178,10,3
26.25,26.56,25.94,26.38,234,177,10,3
26.31,26.56,26.0,26.38,235,179,10,3
26.25,26.5,25.94,26.38,235,178,10,3
26.31,26.5,25.94,26.38,235,178,10,3
26.31,26.5,25.94,26.38,235,178,10,3
26.31,26.44,25.94,26.38,235,178,10,3
26.31,26.44,25.94,26.38,235,179,10,3
26.31,26.44,26.0,26.38,235,178,10,3
26.31,26.38,25.94,26.38,236,178,10,3
26.31,26.38,26.0,26.38,236,180,10,3
26.31,26.38,25.94,26.44,235,178,10,3
26.31,26.31,25.94,26.38,234,178,10,3
26.31,26.38,26.0,26.38,234,177,10,3
26.31,26.44,26.0,26.38,234,178,10,3
26.31,26.44,26.0,26.38,234,177,10,3
26.31,26.44,26.0,26.38,234,178,10,3
26.31,26.44,26.0,26.44,234,178,10,3
26.31,26.44,26.0,26.38,235,178,10,3
26.25,26.38,26.0,26.38,234,177,10,3
26.25,26.38,26.0,26.38,234,178,10,3
26.31,26.31,26.0,26.38,234,177,10,3
26.31,26.38,26.06,26.38,234,178,10,3
26.25,26.38,26.06,26.38,234,177,10,3
26.31,26.38,26.0,26.31,234,178,10,3
26.31,26.38,26.0,26.38,234,178,10,3
26.25,26.38,26.0,26.31,234,178,10,3
